Chemical_Shift_parts_per_million,BSLE_0004-solid,BSLE_0003-solid,BSLE_0008-solid,BSLE_0010-solid,BSLE_0001-solid,BSLE_0013-solid,BSLE_0017-solid,BSLE_0057-solid,BSLE_0066-solid,BSLE_0070-solid,BSLE_0014-solid,BSLE_0024-solid,BSLE_0028-solid,BSLE_0034-solid,BSLE_0018-solid,BSLE_0044-solid,BSLE_0042-solid,BSLE_0030-solid,BSLE_0063-solid,BSLE_0019-solid,BSLE_0046-solid
76.5851,15.2721,22.2627,12.3994,6.8101,8.0789,22.7765,14.6152,4.8225,1.2364,3.9571,10.982,19.4313,10.5412,14.1188,15.9159,20.7752,12.0894,8.424,3.6846,10.8138,25.5015
76.6458,15.0237,21.8852,12.3156,6.7625,8.026,22.4509,14.2882,4.7813,1.2894,3.9356,10.8742,19.0645,10.4251,13.9377,15.7858,20.4454,11.8911,8.306,3.5974,10.6819,25.1844
76.7064,14.771,21.5126,12.273,6.7113,7.9745,22.1153,13.9643,4.7477,1.3269,3.9079,10.7809,18.7155,10.3127,13.7588,15.6458,20.133,11.6716,8.1805,3.5273,10.5555,24.9222
76.7671,14.5266,21.1653,12.2497,6.643,7.9235,21.7626,13.6546,4.7208,1.3417,3.874,10.7008,18.3871,10.1879,13.5812,15.5033,19.8286,11.4306,8.0412,3.4732,10.4351,24.6941
76.8277,14.3058,20.8491,12.2077,6.5459,7.8674,21.3941,13.3619,4.694,1.3324,3.834,10.6267,18.0766,10.0429,13.4023,15.3717,19.5237,11.1785,7.8888,3.4275,10.3231,24.4674
76.8884,14.1173,20.5561,12.108,6.4146,7.801,21.0201,13.0803,4.6587,1.3039,3.7875,10.5495,17.7781,9.8798,13.2213,15.2615,19.2188,10.9281,7.7305,3.3785,10.2228,24.2156
76.9491,13.9579,20.2749,11.9323,6.2566,7.7245,20.6565,12.8008,4.6097,1.2661,3.7341,10.4624,17.4849,9.7079,13.0431,15.171,18.9236,10.6883,7.5745,3.3168,10.1337,23.9296
77.0097,13.8124,19.9986,11.696,6.0938,7.6447,20.3183,12.519,4.5474,1.2297,3.6754,10.3645,17.1937,9.5381,12.877,15.0836,18.6523,10.462,7.4259,3.2403,10.0472,23.6196
77.0704,13.6594,19.7247,11.4434,5.9569,7.5714,20.0144,12.2386,4.4774,1.2014,3.6146,10.2602,16.905,9.3781,12.7305,14.977,18.4137,10.2479,7.2841,3.156,9.9497,23.3044
77.1311,13.4792,19.4502,11.2266,5.871,7.512,19.7455,11.9688,4.4076,1.1815,3.5544,10.1561,16.6228,9.2308,12.6014,14.8366,18.2048,10.0445,7.1472,3.077,9.8316,22.9994
77.1917,13.26,19.1705,11.0788,5.8414,7.4673,19.5047,11.7173,4.3445,1.1642,3.4937,10.0577,16.3509,9.095,12.4771,14.6622,18.0115,9.8524,7.0163,3.0157,9.6936,22.7115
77.2524,13.0021,18.885,10.9986,5.8481,7.4309,19.2808,11.4839,4.2916,1.1421,3.4272,9.9673,16.0895,8.9678,12.3423,14.4625,17.8147,9.6732,6.8977,2.9782,9.547,22.4387
77.313,12.7178,18.5997,10.9534,5.8554,7.3921,19.0606,11.2608,4.2491,1.1106,3.3481,9.8839,15.8344,8.8462,12.189,14.2449,17.5996,9.5071,6.7992,2.9615,9.4059,22.1778
77.3737,12.4283,18.3227,10.8992,5.8297,7.3393,18.8319,11.0371,4.215,1.0709,3.2539,9.8052,15.5776,8.7284,12.0215,14.0133,17.362,9.3515,6.7242,2.9557,9.2801,21.927
77.4344,12.1556,18.0563,10.8025,5.7571,7.2631,18.5859,10.8065,4.1864,1.0288,3.1504,9.7295,15.3115,8.6128,11.8516,13.7734,17.1078,9.2019,6.6664,2.9485,9.1715,21.6876
77.495,11.9141,17.7956,10.6542,5.6473,7.158,18.3195,10.5712,4.16,0.9916,3.0508,9.656,15.0319,8.4986,11.6901,13.5388,16.8477,9.0533,6.6116,2.9309,9.0752,21.4591
77.5557,11.7042,17.5342,10.4659,5.5246,7.024,18.038,10.3405,4.1328,0.9649,2.9693,9.5846,14.7407,8.3855,11.5413,13.3268,16.5909,8.9024,6.5442,2.9,8.9839,21.24
77.6164,11.5125,17.2729,10.2571,5.4107,6.8676,17.7548,10.1252,4.102,0.9508,2.9137,9.5147,14.4444,8.2738,11.4046,13.1471,16.3421,8.7477,6.4562,2.859,8.8917,21.0287
77.677,11.3185,17.0193,10.041,5.313,6.702,17.4867,9.932,4.0659,0.949,2.8809,9.4454,14.1516,8.1647,11.2771,12.9952,16.102,8.5888,6.3519,2.8154,8.7974,20.8274
77.7377,11.1051,16.7787,9.8199,5.225,6.5445,17.2465,9.7607,4.0247,0.9578,2.8603,9.3754,13.8711,8.0596,11.1562,12.8579,15.8708,8.4259,6.2445,2.7768,8.7049,20.6446
77.7983,10.8665,16.5469,9.5902,5.1365,6.4109,17.0354,9.6069,3.9804,0.975,2.8409,9.3036,13.61,7.9588,11.038,12.7263,15.6506,8.2607,6.1486,2.7483,8.6218,20.4904
77.859,10.6076,16.3136,9.3521,5.0437,6.3095,16.8399,9.4639,3.9368,0.9974,2.8188,9.23,13.3738,7.8612,10.918,12.6025,15.4448,8.098,6.0717,2.7303,8.5532,20.3704
77.9197,10.3373,16.0742,9.1162,4.951,6.2382,16.6372,9.3257,3.8975,1.02,2.7981,9.1554,13.1663,7.7646,10.793,12.4947,15.2559,7.9454,6.0103,2.7178,8.4969,20.2796
77.9803,10.0608,15.8367,8.9005,4.8641,6.1861,16.4066,9.187,3.8644,1.037,2.7859,9.0818,12.9886,7.6672,10.6637,12.4044,15.0825,7.8113,5.9535,2.7021,8.4429,20.203
78.041,9.7775,15.6166,8.7229,4.7793,6.1402,16.1414,9.0429,3.8365,1.0436,2.7847,9.0119,12.8373,7.5685,10.534,12.3213,14.9201,7.7005,5.8901,2.6737,8.3785,20.1206
78.1017,9.4874,15.4245,8.5922,4.6821,6.0925,15.8541,8.8898,3.8106,1.0392,2.788,8.9486,12.7036,7.4697,10.4072,12.2288,14.7634,7.6109,5.815,2.6256,8.297,20.0163
78.1623,9.1998,15.2582,8.5045,4.5556,6.043,15.5715,8.728,3.7831,1.0275,2.783,8.8935,12.5751,7.3728,10.2835,12.1151,14.6104,7.5336,5.7311,2.5557,8.2014,19.8828
78.223,8.9377,15.1085,8.445,4.3953,5.9979,15.3207,8.563,3.7526,1.0148,2.7576,8.8458,12.4403,7.2792,10.1616,11.9802,14.4643,7.457,5.6464,2.4675,8.102,19.7204
78.2836,8.7302,14.9702,8.3948,4.2179,5.9641,15.116,8.4043,3.7213,1.0065,2.7084,8.8012,12.2948,7.1885,10.0433,11.8339,14.3323,7.3724,5.5682,2.3689,8.0093,19.5328
78.3443,8.597,14.8466,8.3365,4.0571,5.9441,14.951,8.2611,3.6939,1.0038,2.6427,8.7532,12.1435,7.0991,9.9337,11.6889,14.222,7.2785,5.5002,2.2693,7.9288,19.3224
78.405,8.5343,14.7415,8.2587,3.9476,5.9353,14.8039,8.137,3.6747,1.0033,2.5748,8.6952,11.998,7.0088,9.8367,11.5545,14.1363,7.1808,5.4413,2.178,7.8612,19.0924
78.4656,8.5123,14.6487,8.1569,3.9075,5.9321,14.6491,8.0291,3.6649,1,2.5174,8.6248,11.8697,6.9166,9.7496,11.4326,14.0716,7.0868,5.3882,2.1025,7.8048,18.8491
78.5263,8.4885,14.5501,8.0337,3.9297,5.9302,14.4707,7.9304,3.6609,0.9908,2.4766,8.5457,11.762,6.8229,9.6632,11.3179,14.0182,7.0003,5.3385,2.0491,7.7573,18.6054
78.587,8.4288,14.4267,7.898,3.9884,5.9271,14.2685,7.8359,3.656,0.9775,2.4503,8.4668,11.6675,6.7297,9.5683,11.2017,13.9627,6.9184,5.2915,2.0217,7.7138,18.3786
78.6476,8.3242,14.2724,7.7636,4.054,5.9214,14.0556,7.7463,3.6447,0.966,2.4314,8.3985,11.5717,6.6396,9.4631,11.0798,13.8926,6.8334,5.2478,2.0215,7.6653,18.1826
78.7083,8.1924,14.0982,7.6459,4.1073,5.9096,13.8495,7.6665,3.6259,0.9632,2.4126,8.3473,11.4618,6.5555,9.3545,10.9572,13.8001,6.7388,5.2082,2.0455,7.6009,18.0203
78.7689,8.0636,13.9238,7.5573,4.1432,5.8866,13.6639,7.5993,3.6042,0.973,2.3888,8.3127,11.3342,6.4803,9.2519,10.8458,13.6841,6.635,5.1722,2.0856,7.5159,17.8824
78.8296,7.9612,13.7648,7.5037,4.1645,5.8484,13.5049,7.5397,3.5866,0.9937,2.3578,8.287,11.197,6.4164,9.1598,10.7528,13.5518,6.5305,5.139,2.1302,7.4169,17.7534
78.8903,7.8895,13.6251,7.482,4.1725,5.7961,13.3734,7.4744,3.5782,1.018,2.319,8.2591,11.0631,6.3652,9.0756,10.6706,13.4171,6.4393,5.108,2.1667,7.3207,17.6232
78.9509,7.8357,13.4997,7.4822,4.1632,5.737,13.2675,7.3889,3.5773,1.0366,2.2736,8.2196,10.9415,6.3262,8.9938,10.5799,13.2975,6.3733,5.0793,2.1856,7.2438,17.4941
79.0116,7.7833,13.3808,7.49,4.131,5.6813,13.1851,7.2778,3.5759,1.0415,2.225,8.1642,10.8309,6.2962,8.9122,10.4663,13.2081,6.3366,5.0536,2.1828,7.1922,17.3799
79.0723,7.7265,13.2637,7.4923,4.0762,5.6354,13.1219,7.1509,3.5632,1.0301,2.1798,8.0944,10.721,6.2702,8.8327,10.3363,13.1563,6.3239,5.0305,2.1598,7.1577,17.2956
79.1329,7.6741,13.1478,7.4807,4.0092,5.5968,13.0705,7.0302,3.5321,1.0073,2.1453,8.0152,10.6006,6.243,8.758,10.2152,13.1384,6.3232,5.0092,2.1214,7.1256,17.2455
79.1936,7.643,13.037,7.4537,3.946,5.5552,13.0218,6.9383,3.4827,0.9841,2.1264,7.9324,10.4668,6.2119,8.6865,10.1269,13.1407,6.3219,4.9882,2.0732,7.086,17.2173
79.2542,7.6452,12.9382,7.4171,3.8987,5.4989,12.9693,6.8853,3.4224,0.9742,2.1229,7.8505,10.3288,6.1776,8.6131,10.0719,13.1444,6.3116,4.9669,2.0201,7.04,17.1873
79.3149,7.6781,12.8589,7.3813,3.8668,5.4233,12.9143,6.8628,3.3614,0.9876,2.1299,7.773,10.2036,6.1438,8.5338,10.026,13.1324,6.2906,4.9456,1.9653,6.9966,17.1329
79.3756,7.7253,12.8026,7.3566,3.837,5.3355,12.8656,6.8483,3.3066,1.0257,2.1413,7.7022,10.1061,6.1146,8.4507,9.9608,13.0951,6.2621,4.9252,1.9111,6.963,17.0449
79.4362,7.7641,12.7646,7.3478,3.7911,5.2519,12.834,6.8176,3.2584,1.079,2.1542,7.6397,10.0407,6.0916,8.3713,9.8691,13.0315,6.2319,4.9057,1.8593,6.9378,16.9316
79.4969,7.7762,12.7321,7.3507,3.7176,5.1897,12.8223,6.758,3.2116,1.13,2.1695,7.5853,10.0004,6.0726,8.3034,9.7722,12.9461,6.2042,4.8847,1.8107,6.9139,16.8128
79.5576,7.7532,12.6909,7.353,3.6178,5.1585,12.8192,6.673,3.1601,1.1614,2.1887,7.537,9.9726,6.0526,8.2484,9.7035,12.8452,6.1815,4.8579,1.7651,6.885,16.7077
79.6182,7.6955,12.6323,7.3403,3.505,5.1563,12.8014,6.5776,3.1015,1.1647,2.2087,7.4906,9.9478,6.0263,8.2003,9.6834,12.7344,6.164,4.8207,1.7218,6.8513,16.6243
79.6789,7.6083,12.557,7.3041,3.3956,5.1724,12.7452,6.4887,3.039,1.1444,2.2185,7.4419,9.9247,5.9911,8.1513,9.7065,12.619,6.1504,4.7714,1.6816,6.8169,16.5572
79.7395,7.498,12.4718,7.2467,3.301,5.1939,12.6405,6.4157,2.9799,1.116,2.2028,7.3882,9.9074,5.9481,8.1,9.7478,12.5067,6.1383,4.7126,1.6475,6.783,16.4926
79.8002,7.3714,12.3844,7.1793,3.224,5.2113,12.4986,6.3587,2.9317,1.097,2.1503,7.3291,9.8989,5.9015,8.0524,9.7807,12.4089,6.1238,4.6509,1.6256,6.7439,16.4179
79.8609,7.237,12.2997,7.1141,3.1607,5.2199,12.3487,6.3113,2.8982,1.0975,2.0619,7.2657,9.8952,5.856,8.016,9.7903,12.3375,6.1022,4.5949,1.6216,6.6903,16.3283
79.9215,7.1046,12.2205,7.0563,3.1071,5.2172,12.2242,6.2672,2.8792,1.115,1.9533,7.199,9.8861,5.8149,7.9904,9.7771,12.2994,6.0692,4.5514,1.6376,6.6169,16.2289
79.9822,6.9835,12.1482,7.0007,3.0632,5.2003,12.1463,6.223,2.8716,1.1382,1.8489,7.1295,9.8611,5.7785,7.9653,9.751,12.2916,6.0237,4.5229,1.6688,6.5281,16.1312
80.0429,6.8805,12.0829,6.9375,3.0335,5.1653,12.1153,6.1787,2.8724,1.1547,1.7712,7.0576,9.8176,5.745,7.9273,9.7221,12.3003,5.9694,4.5078,1.7047,6.4358,16.0474
80.1035,6.7995,12.0227,6.8626,3.0235,5.1096,12.113,6.1353,2.8811,1.1599,1.7312,6.9856,9.7638,5.7116,7.8726,9.6933,12.3068,5.9149,4.502,1.7328,6.3522,15.9863
80.1642,6.7437,11.9636,6.7848,3.0359,5.0354,12.1153,6.0939,2.8992,1.159,1.7264,6.9185,9.7144,5.6758,7.8114,9.6586,12.2966,5.8703,4.502,1.7453,6.2828,15.95
80.2248,6.7172,11.9034,6.723,3.0678,4.9505,12.1047,6.0565,2.9289,1.1618,1.7456,6.8624,9.6821,5.6368,7.7606,9.6074,12.2676,5.8428,4.5073,1.7432,6.2258,15.9338
80.2855,6.7249,11.8445,6.6943,3.1115,4.8656,12.0772,6.0262,2.9706,1.1749,1.7778,6.8215,9.671,5.5953,7.7308,9.5336,12.2307,5.8335,4.5197,1.7366,6.1761,15.9267
80.3462,6.7684,11.7931,6.7014,3.1569,4.7895,12.0407,6.0063,3.0213,1.1962,1.8175,6.7948,9.6751,5.5541,7.7178,9.4416,12.2044,5.8366,4.5408,1.7398,6.1305,15.9141
80.4068,6.8411,11.7549,6.7279,3.1942,4.7265,12.0067,5.9976,3.0745,1.2161,1.864,6.7759,9.6838,5.5174,7.7071,9.3439,12.204,5.8425,4.569,1.7647,6.0885,15.882
80.4675,6.9275,11.7307,6.748,3.2172,4.6754,11.9839,5.995,3.1206,1.2248,1.9154,6.7559,9.6892,5.4893,7.6846,9.2517,12.2333,5.8435,4.5978,1.8153,6.0508,15.8227
80.5281,7.008,11.7166,6.7422,3.2246,4.6322,11.975,5.9891,3.1499,1.2183,1.9643,6.7286,9.6898,5.4727,7.645,9.1669,12.2827,5.8375,4.6181,1.8856,6.0174,15.7384
80.5888,7.0671,11.7077,6.7107,3.2205,4.5938,11.9792,5.9709,3.1546,1.2004,1.9979,6.6934,9.6893,5.4675,7.5904,9.0839,12.3345,5.8282,4.6218,1.963,5.9878,15.6413
80.6495,7.0997,11.7011,6.6726,3.2122,4.559,11.9947,5.9379,3.1321,1.1788,2.003,6.655,9.6914,5.4703,7.5262,9.0001,12.3716,5.8219,4.6071,2.0327,5.9619,15.5489
80.7101,7.111,11.6945,6.6527,3.2072,4.5285,12.0192,5.8971,3.0854,1.1584,1.9748,6.6195,9.6961,5.4756,7.4578,8.9228,12.3847,5.822,4.5799,2.0827,5.9395,15.4765
80.7708,7.1105,11.6834,6.6631,3.2099,4.5037,12.0483,5.8612,3.0228,1.1386,1.9201,6.5899,9.6995,5.4777,7.3932,8.8667,12.3745,5.8261,4.5516,2.1064,5.9186,15.4304
80.8315,7.105,11.6607,6.6943,3.2203,4.4854,12.0739,5.8401,2.9539,1.1161,1.8558,6.5638,9.6971,5.4729,7.3426,8.8414,12.3488,5.8265,4.5332,2.1031,5.8942,15.4057
80.8921,7.0955,11.6209,6.7215,3.2358,4.4742,12.0851,5.8339,2.8863,1.0907,1.8014,6.5355,9.6872,5.4603,7.3133,8.8433,12.3168,5.8151,4.5293,2.0765,5.8606,15.3898
80.9528,7.0821,11.5658,6.7206,3.2545,4.47,12.0731,5.8324,2.8231,1.0694,1.7705,6.5007,9.6723,5.4418,7.3032,8.8568,12.2854,5.789,4.5351,2.0328,5.8158,15.3689
81.0134,7.0698,11.5052,6.683,3.2777,4.4712,12.0359,5.8229,2.7639,1.0639,1.7661,6.4601,9.6559,5.4207,7.2994,8.8648,12.2575,5.7534,4.5388,1.9795,5.7636,15.3336
81.0741,7.0718,11.4507,6.6193,3.3089,4.4732,11.9796,5.8004,2.7079,1.0826,1.7806,6.4194,9.6403,5.4004,7.2867,8.8561,12.234,5.7198,4.529,1.9239,5.7112,15.282
81.1348,7.1042,11.4068,6.5497,3.3497,4.4678,11.9149,5.7732,2.6574,1.1232,1.8,6.3861,9.6249,5.3833,7.2584,8.8264,12.2158,5.7009,4.5009,1.8721,5.6629,15.218
81.1954,7.175,11.3687,6.4898,3.3958,4.4458,11.8514,5.7599,2.618,1.1712,1.8103,6.365,9.6077,5.3712,7.2184,8.7764,12.2044,5.7035,4.4604,1.8285,5.6177,15.1483
81.2561,7.2752,11.3282,6.4433,3.4374,4.4012,11.7933,5.7775,2.5964,1.2056,1.8025,6.3558,9.5882,5.3645,7.1741,8.7102,12.2014,5.7257,4.4204,1.7951,5.5719,15.0796
81.3168,7.3777,11.2829,6.4053,3.4638,4.3357,11.7398,5.8308,2.5955,1.2101,1.7755,6.3545,9.5676,5.362,7.1273,8.6375,12.2064,5.7577,4.3943,1.771,5.5264,15.0169
81.3774,7.4482,11.2401,6.3707,3.4709,4.2595,11.6895,5.9079,2.6114,1.1804,1.7353,6.3569,9.5473,5.3616,7.0745,8.5707,12.2164,5.786,4.3879,1.7534,5.4899,14.9632
81.4381,7.4607,11.2112,6.3401,3.4643,4.1883,11.6438,5.9867,2.6351,1.1249,1.6925,6.3613,9.5265,5.3604,7.0149,8.5179,12.2252,5.7995,4.3959,1.7383,5.4747,14.9191
81.4987,7.4103,11.2025,6.3158,3.456,4.1372,11.6074,6.0475,2.6561,1.058,1.6571,6.3688,9.5016,5.357,6.9578,8.4768,12.2257,5.7932,4.4047,1.7218,5.4863,14.8825
81.5594,7.3153,11.2093,6.2935,3.455,4.1142,11.583,6.0827,2.6687,0.9923,1.6337,6.3805,9.4694,5.3532,6.9184,8.4357,12.2119,5.7691,4.3995,1.7017,5.5178,14.8492
81.6201,7.2084,11.2192,6.2581,3.4593,4.1187,11.5673,6.0986,2.6728,0.934,1.62,6.395,9.4311,5.3542,6.9057,8.3832,12.1815,5.7343,4.3716,1.6781,5.5532,14.8147
81.6807,7.1224,11.22,6.1909,3.4548,4.1429,11.5495,6.1073,2.6724,0.8845,1.6086,6.4064,9.3944,5.3662,6.9131,8.3171,12.1367,5.6985,4.3222,1.654,5.5778,14.7763
81.7414,7.078,11.2073,6.0852,3.4237,4.1757,11.5175,6.1176,2.6703,0.8452,1.5931,6.4068,9.37,5.3929,6.9224,8.2433,12.0841,5.6704,4.2612,1.6344,5.586,14.7353
81.8021,7.0776,11.1853,5.9594,3.3576,4.2067,11.4665,6.129,2.6646,0.8202,1.5737,6.3896,9.3647,5.432,6.9163,8.1688,12.0325,5.6563,4.2012,1.6245,5.5793,14.6961
81.8627,7.1074,11.1626,5.8538,3.2654,4.2267,11.4051,6.1351,2.6493,0.814,1.5593,6.3526,9.3755,5.4757,6.8904,8.0962,11.9882,5.6584,4.1521,1.6274,5.5591,14.6632
81.9234,7.1431,11.1465,5.8113,3.1704,4.2286,11.3529,6.1314,2.6181,0.8265,1.5626,6.2994,9.3902,5.5134,6.8532,8.0256,11.952,5.6744,4.1176,1.6422,5.5222,14.6375
81.984,7.1589,11.1404,5.8514,3.0981,4.2083,11.33,6.1223,2.5697,0.8497,1.5912,6.2374,9.3941,5.5378,6.8172,7.9611,11.918,5.6983,4.0967,1.6643,5.4651,14.6144
82.0447,7.1349,11.1422,5.957,3.0618,4.1672,11.3447,6.1201,2.5082,0.8692,1.6396,6.1756,9.3792,5.5484,6.7893,7.9117,11.8759,5.7222,4.0866,1.6867,5.3923,14.5863
82.1054,7.0642,11.1459,6.0823,3.057,4.1141,11.3875,6.1374,2.4415,0.8707,1.6897,6.1215,9.3495,5.5507,6.7686,7.8835,11.8175,5.7382,4.086,1.7031,5.3191,14.5466
82.166,6.955,11.1426,6.1787,3.0659,4.0644,11.4351,6.1784,2.3759,0.8474,1.7185,6.0788,9.3182,5.5517,6.7503,7.8729,11.7418,5.7412,4.0964,1.7103,5.2639,14.4935
82.2267,6.8273,11.1242,6.2211,3.0708,4.0347,11.4627,6.2346,2.3144,0.8023,1.7123,6.0466,9.2983,5.5538,6.731,7.8661,11.6577,5.7293,4.1202,1.71,5.2357,14.4301
82.2874,6.7032,11.0861,6.2172,3.0633,4.0343,11.4571,6.29,2.2574,0.7458,1.675,6.0188,9.2936,5.5517,6.712,7.8487,11.5799,5.7033,4.1578,1.7075,5.2288,14.3624
82.348,6.596,11.0298,6.1939,3.0461,4.0601,11.4223,6.3304,2.2066,0.6892,1.628,5.9858,9.2952,5.5347,6.6974,7.8158,11.5214,5.666,4.2058,1.7098,5.228,14.2942
82.4087,6.5036,10.9616,6.174,3.0247,4.0972,11.375,6.352,2.1668,0.6404,1.5981,5.9379,9.2883,5.4932,6.6909,7.7745,11.4867,5.6207,4.2574,1.7226,5.2203,14.2263
82.4693,6.4123,10.889,6.1587,2.9986,4.1263,11.3334,6.3623,2.1441,0.6027,1.6028,5.8705,9.2611,5.4252,6.6919,7.7383,11.4693,5.5719,4.304,1.7479,5.2015,14.158
82.53,6.3099,10.8174,6.1305,2.9589,4.1341,11.3067,6.3735,2.1404,0.5774,1.6413,5.7886,9.2137,5.3387,6.6947,7.7193,11.4557,5.5252,4.3382,1.7833,5.1739,14.0905
82.5907,6.1996,10.7495,6.072,2.8953,4.1201,11.292,6.3937,2.1494,0.5665,1.696,5.7071,9.1573,5.2495,6.6905,7.7222,11.4332,5.4868,4.356,1.8219,5.1405,14.0297
82.6513,6.1043,10.6871,5.9839,2.8073,4.0956,11.2793,6.4209,2.1574,0.5719,1.7449,5.6457,9.1072,5.1741,6.6732,7.7417,11.3954,5.4619,4.3561,1.8542,5.1036,13.9837
82.712,6.0566,10.6332,5.8896,2.71,4.0754,11.2602,6.4454,2.1504,0.5935,1.7745,5.6206,9.0737,5.1227,6.6445,7.7638,11.3435,5.4521,4.3393,1.8711,5.0687,13.9575
82.7727,6.078,10.5929,5.8198,2.6288,4.0689,11.2336,6.4575,2.1227,0.6264,1.787,5.6361,9.0573,5.0968,6.6139,7.7713,11.2813,5.4537,4.3069,1.8665,5.0461,13.9473
82.8333,6.1619,10.5711,5.7909,2.5858,4.0749,11.2052,6.455,2.0815,0.6626,1.7959,5.6814,9.0507,5.0902,6.5923,7.7531,11.2102,5.4592,4.2606,1.8399,5.0462,13.9393
82.894,6.2709,10.5705,5.7927,2.5873,4.0839,11.1816,6.4448,2.0435,0.6946,1.8156,5.7355,9.0454,5.0938,6.5849,7.7123,11.1277,5.4608,4.2033,1.7961,5.0686,13.9141
82.9546,6.3544,10.5892,5.7953,2.6198,4.0849,11.1632,6.4384,2.0252,0.7194,1.8506,5.7763,9.0375,5.0995,6.588,7.6654,11.0312,5.4542,4.1403,1.744,5.0986,13.8552
83.0153,6.3749,10.6208,5.7697,2.6591,4.0726,11.142,6.4425,2.0327,0.739,1.893,5.7901,9.0288,5.102,6.594,7.6302,10.925,5.4406,4.0798,1.6931,5.1141,13.7568
83.076,6.328,10.6543,5.7057,2.6844,4.0483,11.1054,6.4539,2.0588,0.7569,1.9275,5.7757,9.0235,5.0991,6.597,7.6116,10.8223,5.4248,4.031,1.6503,5.0998,13.6267
83.1366,6.2425,10.6766,5.6149,2.689,4.0176,11.0432,6.4604,2.0873,0.7734,1.9401,5.7403,9.0232,5.0898,6.5952,7.5988,10.7407,5.4109,4.001,1.6184,5.0576,13.4828
83.1973,6.1619,10.6767,5.5174,2.6805,3.9844,10.9548,6.448,2.1036,0.7847,1.9259,5.6919,9.0245,5.0743,6.5883,7.5753,10.6916,5.398,3.9914,1.5969,5.0025,13.3467
83.258,6.1195,10.6494,5.4249,2.6725,3.9489,10.8499,6.4101,2.1017,0.786,1.8889,5.6331,9.0203,5.0543,6.5733,7.5331,10.6712,5.3797,3.9975,1.584,4.9503,13.2363
83.3186,6.123,10.5984,5.3346,2.674,3.9092,10.7454,6.3526,2.0857,0.7768,1.8387,5.5602,9.0035,5.0326,6.5452,7.478,10.6589,5.3477,4.0093,1.5786,4.908,13.1621
83.3793,6.1581,10.5337,5.2389,2.6858,3.8656,10.6571,6.2914,2.0642,0.7634,1.7844,5.4683,8.9692,5.0127,6.5008,7.4211,10.6274,5.2973,4.0159,1.5806,4.8728,13.126
83.4399,6.205,10.4653,5.1415,2.7041,3.8232,10.5937,6.2439,2.0431,0.7561,1.7317,5.3582,8.9155,4.9968,6.4417,7.3682,10.5575,5.2309,4.0098,1.5898,4.8404,13.1221
83.5006,6.2538,10.3974,5.065,2.7271,3.7906,10.5543,6.2202,2.0228,0.7616,1.6832,5.2405,8.8429,4.9838,6.3735,7.3179,10.4497,5.1583,3.9897,1.605,4.8118,13.1377
83.5613,6.3082,10.3274,5.0404,2.7588,3.7746,10.5306,6.2188,2.0006,0.777,1.6405,5.1324,8.7536,4.9693,6.3018,7.2681,10.324,5.0921,3.9602,1.6231,4.7932,13.1554
83.6219,6.3734,10.2505,5.084,2.8045,3.7759,10.512,6.2285,1.976,0.7908,1.6056,5.0512,8.6526,4.9472,6.2304,7.2206,10.2079,5.0418,3.9287,1.6408,4.79,13.1554
83.6826,6.4426,10.1656,5.1788,2.8634,3.7878,10.4912,6.236,1.954,0.7904,1.5807,5.0064,8.5484,4.9126,6.1614,7.1771,10.1198,5.0103,3.902,1.6557,4.8006,13.121
83.7433,6.4924,10.0774,5.2757,2.9232,3.8,10.4667,6.2324,1.9426,0.7706,1.5676,4.9964,8.4514,4.8643,6.0965,7.1315,10.0589,4.9937,3.8832,1.6666,4.815,13.0439
83.8039,6.4948,9.9937,5.3162,2.9642,3.8048,10.4417,6.2169,1.9467,0.7382,1.5668,5.0103,8.3708,4.8052,6.0368,7.0716,10.0061,4.9852,3.871,1.6732,4.8178,12.9275
83.8646,6.4366,9.9192,5.2647,2.969,3.801,10.4201,6.1945,1.9639,0.7072,1.5769,5.0337,8.3094,4.7413,5.9817,6.9903,9.9375,4.9791,3.8618,1.6743,4.7955,12.7859
83.9252,6.3328,9.8535,5.1282,2.9339,3.7941,10.4019,6.1706,1.9847,0.6888,1.5954,5.0538,8.262,4.6792,5.9305,6.8973,9.8398,4.973,3.8516,1.6683,4.7417,12.6385
83.9859,6.2217,9.7927,4.9525,2.8724,3.7915,10.3803,6.1467,1.9988,0.6832,1.6178,5.0627,8.2188,4.6242,5.8848,6.8161,9.7179,4.9678,3.8385,1.6538,4.66,12.5016
84.0466,6.1431,9.7352,4.7969,2.8098,3.7972,10.3431,6.1187,2.0012,0.6801,1.6374,5.0575,8.1714,4.5793,5.8497,6.767,9.5918,4.9653,3.8227,1.6322,4.5621,12.3828
84.1072,6.1141,9.6845,4.7053,2.7698,3.8089,10.2768,6.08,1.9951,0.6667,1.6468,5.0391,8.1188,4.5439,5.829,6.7525,9.4846,4.9664,3.8059,1.6077,4.4628,12.2795
84.1679,6.1186,9.6472,4.6904,2.7636,3.8191,10.1722,6.0265,1.988,0.6383,1.6409,5.0107,8.0684,4.5148,5.8211,6.757,9.4093,4.9696,3.7899,1.585,4.3733,12.1824
84.2286,6.1183,9.6281,4.7375,2.7863,3.8191,10.0287,5.9593,1.9849,0.603,1.6215,4.9776,8.0314,4.4861,5.8169,6.7611,9.3638,4.9713,3.7747,1.5658,4.2994,12.0823
